image_id,question,predicted_answer,ground_truth_answers,vqa_accuracy
106849,What kind of store are they in?,wine,wine|liquor|wint store|liquor|liquor|liquor|liquor|liquor|liquor|wine store,0.3333333333333333
116461,What type of platter is the pizza on?,platter,pepperoni|metal|metal|pizza pan|metal|metal|silver|pizza pan|metal|silver,0.0
446322,How many pink donuts are there?,5,2|2|2|2|2|4|2|2|2|2,0.0
357060,What color is the stripe on the bird's head?,black,black|white|straight|black|white|white|brown|white|black|no stripe,1.0
192458,Is stove gas or electric?,electric,electric|electric|electric|electric|electric|electric|electric|gas|gas|electric,1.0
60448,Which person has already fallen?,man,one in air|man|man|man|man|man|man|no|man|man,1.0
321665,What astrological sign is written to the left of the clock on another surface?,i,capricorn|capricorn|capricorn|capricorn|capricorn|capricorn|capricorn|capricorn|capricorn|capricorn,0.0
288493,Does this guy need to shave?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
547744,Is the bus going to the right or to the left in the photo?,h,right|right|right|right|right|right|right|right|right|right,0.0
30407,How many cell phones are on display?,3,4|4|4|4|4|4|4|4|4|4,0.0
311303,What kind of food is on the table?,sandwich,sandwich|sandwich|lunch|sandwich and salad|lunch|sandwich|sandwich|panini|sandwich|sandwich,1.0
74646,Is it sunny?,yes,yes|yes|yes|yes|yes|yes|no|yes|yes|yes,1.0
499104,What's going on between the bears?,fight,growling|they are playing|affection|affection|playing|playing|biting|playing|playing|playing,0.0
535403,What kind of room is this?,bathroom,bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom|bathroom,1.0
498280,What is the man cooking?,pizza,pizza|pizza|pizza|obits|pizza|pizza|pizza|pizza|pizza|pizza,1.0
6393,Is she wearing scissors around her neck?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
460944,Does this room look under construction?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
261115,Is the bath tab working?,yes,no|yes|yes|yes|no|yes|no|yes|no|yes,1.0
71573,Is this a man or a woman?,man,man|man|man|man|man|man|man|man|man|man,1.0
82021,What kind of bird is this?,parrot,parrot|toucan|banana bird|toucan|toucan|toucan|toucan|toucan|toucan|toucan,0.3333333333333333
11169,How many dogs?,1,1|1|1|1|1|1|1|1|1|1,1.0
76619,Is a cartoon on television?,yes,no|no|no|no|no|no|no|no|no|no,0.0
530337,What is the color of the hats the players are wearing?,blue,white|white|white|white|white|white|white|white|white|white,0.0
571746,What kind of substance is on the ground?,snow,snow|snow|snow|snow|snow|snow|snow|snow|snow|snow,1.0
511138,Are these herbivores?,yes,yes|yes|maybe|yes|yes|yes|no|yes|yes|yes,1.0
150413,What breed of dog is it?,b,mutt|white|poodle|terrier|terrier|mange|terrier|irish setter|mix|schnauzer,0.0
379378,Do the trees have leaves?,no,no|no|no|no|no|some leaves|no|no|no|no,1.0
142360,Does the skateboarder seem to be experienced?,yes,no|yes|no|yes|yes|yes|yes|no|yes|no,1.0
28758,What material is the fence made of?,wood,wood|wood|wood|wood|wood|wood|wood|wood|wood|wood,1.0
286089,Who sponsors this game?,nike,"lasik|lasik|lasik, eala|eala|lasik|lasik|lasik|lasik|lasik|lasik",0.0
77351,What color is the vehicle?,green,green|green and white|green|green|green|green|green|silver|green white|green,1.0
520871,Is this pizza meatless?,yes,yes|yes|yes|yes|no|yes|yes|yes|yes|yes,1.0
314388,What shape hat is the toy wearing?,teddy,triangle|triangular|triangle|triangle|pyramidal|triangle|cone|triangle|cone|cone shaped,0.0
90155,How many end cars?,1,1|10|1|7|several|1|12|1|7|1,1.0
492079,What color is the baby's hair?,red,blonde|blonde|blonde|blonde|blonde|blonde|blonde|blonde|brown|blonde,0.0
463699,Does this woman look sad?,no,no|no|yes|yes|yes|no|no|yes|yes|yes,1.0
270785,What color are the sign's letters?,white,white|white|white|white|white|white|white|white|white|red,1.0
184827,Why is the girl holding up her phone?,texting,to check something|to look at it|texting|she just finished using it|reading|read text|texting|texting|texting|to check it,1.0
107177,Is this a duck or Swan?,duck,duck|duck|duck|duck|duck|duck|duck|yes|duck|duck,1.0
307073,Are there apples here?,yes,no|no|no|no|no|no|no|no|no|no,0.0
240804,What does the satellite dish do?,mo,pick up radar|relay signal|provide cable|received signal|gets tv stations|get tv|get tv|receives signals|get tv stations|tv feed,0.0
150013,Is it winter?,yes,yes|yes|no|yes|yes|yes|yes|yes|yes|yes,1.0
149123,What color is the fire truck?,red,white|red|no|white|white|red|white|white|white|white,0.6666666666666666
345580,What kind of animal is this?,zebra,zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra|zebra,1.0
499134,What brand is on the mouse pad?,corsair,dell|no mouse pad|dell|dell|none|dell|dell|dell|none|logitech,0.0
353658,Is this the street market?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
325517,Is it likely this pizza was handmade?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
151781,What type of vehicle is in the background?,car,van|van|minivan|truck|van|minivan|minivan|van|car|minivan,0.3333333333333333
576822,Where was this picture taken?,new york,zoo|zoo|zoo|zoo|zoo|restaurant|zoo|zoo|zoo|zoo,0.0
258702,What is the word on the side of the blue bus?,bus,health|air|airlink|airlawn|atlantic|airpunix|na|shrunk|airline|airlink,0.0
421558,Is there a car parked in front of this no parking sign?,yes,no|no|no|no|no|no|no|no|no|no,0.0
197350,What color is her top?,red,red|red|red|red|orange|red|orange|red|orange|red,1.0
120388,Did someone leave the purse by itself?,yes,yes|no|no|yes|no|maybe|yes|no|yes|not sure,1.0
154324,What pattern is the shower curtain?,pattern,cities and inhabitants|scenic|abstract|black and white scenes|nature|graphic|words|floral|drawings|wild pattern,0.0
485155,Is the skiing or snowboarding?,snowboarding,snowboarding|snowboarding|snowboarding|snowboarding|snowboarding|snowboarding|snowboarding|snowboarding|snowboarding|snowboarding,1.0
261068,Is this a new black-and-white photograph?,yes,yes|yes|yes|yes|yes|yes|yes|no|yes|yes,1.0
228467,What has the bus been written the number?,1,985|985|985|985|985|985|985|985|985|985,0.0
549167,Is there broccoli in the dish?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
363831,What color is the man's shirt?,black,white|white|white|white and black|white|white|white|white|white|white and black,0.0
33924,What is sitting next to the person?,cat,cat|cat|cat|cat|cat|cat|cat|cat|cat|cat,1.0
433505,What are the looking at on the computer?,monitor,itunes|word|email|mail|web page|email|game|mturk|website|browser page,0.0
334471,What color is the flower?,green,pink/white|pink and white|pink and white|purple|pink and white|pink and white|pink and white|purple and white|pink and white|pink and white,0.0
240501,Where is the sink?,bathroom,by door|bathroom|bathroom|on left|next to door|left|bathroom|against wall|in bathroom|left wall,1.0
11198,Which finger is the ring on?,ring,middle|middle finger|middle|middle|right|middle|middle|right middle|middle finger|middle,0.0
517454,Is this the cat's bed?,yes,no|no|no|no|no|no|no|no|no|no,0.0
35628,Are these signs contradictory?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
456184,What is this person standing on?,floor,bench|skateboard|sled|skateboard|platform|brick|skateboard|skateboard|table|skateboard,0.0
509460,Did it snow recently?,yes,no|no|no|no|no|no|no|no|no|no,0.0
251639,Is the bicycle upright?,yes,no|no|no|no|no|no|no|no|yes|no,0.3333333333333333
97264,Is there a food made from potatoes on the plate?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
296381,Is that an iPhone 6S she's holding?,yes,no|no|no|no|no|no|no|no|no|no,0.0
404479,Is the plane landing?,yes,yes|no|no|no|yes|no|yes|no|no|no,1.0
538913,Is the girl wearing a one piece bathing suit?,yes,no|no|no|no|no|no|no|no|no|no,0.0
333402,What is the bus company?,british,stagecoach|stagecoach|stagecoach|stagecoach|stagecoach|stagecoach|stagecoach|stagecoach|stagecoach|stagecoach,0.0
400431,How many boats have people in them?,5,0|0|0|0|1|0|0|0|0|2,0.0
313557,At what approximate point on its body do this animal's stripes stop?,neck,tail|stomach|stomach|belly|stomach|abdomen|stomach|belly|belly|stomach,0.0
13383,Is the cat in the way?,no,yes|yes|yes|no|yes|yes|yes|yes|yes|yes,0.3333333333333333
460623,Is the player in motion?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
262505,Is this a busy street?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
438017,How many red lights are shown?,1,2|2|2|2|2|2|2|1|2|2,0.3333333333333333
468858,How many light bulbs should there be in the lamp?,2,2|2|2|2|2|2|2|2|2|2,1.0
163025,Is this man wearing glasses?,no,no|no|no|no|no|no|no|no|no|no,1.0
516733,Is the ball in the foreground or background?,foreground,foreground|foreground|foreground|foreground|foreground|foreground|foreground|foreground|background|foreground,1.0
513342,What are the color of the fruits?,yellow,"yellow, orange, green|green orange and yellow|yellow orange green|green, orange, yellow|green orange and yellow|yellow, green, orange|yellow, orange, green|green, orange, yellow|yellow, green,orange|green yellow",0.0
278705,What company manufactured the blue car?,honda,vw|volkswagen|volkswagen|vw|can't tell|volkswagen|volkswagen|vw|volkswagen|volkswagen,0.0
515421,Are the animals under the blanket alive?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
543203,What is on the closest plane's tail?,green,logo|shamrock|shamrock|shamrock|shamrock|shamrock|shamrock|clover|clover|shamrock,0.0
21711,What color are the motorcycles?,red,"red, white, and black|red and white|red, white|white|white|white and red|white and red|white|red and white|white and red",0.0
484938,Is the boy sad or happy?,happy,happy|sad|sad|sad|happy|sad|happy|happy|sad|sad,1.0
543065,What picture is on the guys shirt?,pizza,words|graphic|unknown|dragon|design|mount rushmore|words|writings|unknown|graphics,0.0
65051,How many umbrellas are there?,1,0|0|0|0|0|0|0|0|0|0,0.0
302155,Is the floor brick?,no,no|no|no|no|no|no|no|no|no|no,1.0
574250,Are there pillows on the bed?,yes,no|no|no|no|no|no|no|no|no|yes,0.3333333333333333
37707,What color is the cat's nose?,black,white|white and black|black|black|black|white|black|black|black|white with black,1.0
477435,What time is it?,5:00,2:00|2|2:00|2:00 pm|12:10|12:10|2:00|2:00|2:00|noon,0.0
118209,What color are the horses?,blue,brown|brown|brown|brown|brown|brown|brown|brown|brown|brown,0.0
383137,Is the person standing on this a well used item?,yes,yes|no|no|yes|yes|yes|yes|yes|no|yes,1.0
179181,Is this car first class?,yes,no|can't tell|no|no|no|yes|maybe|yes|no|no,0.6666666666666666
256906,Is this bus over 20 years old?,yes,yes|no|yes|yes|yes|yes|not sure|yes|yes|yes,1.0
239327,Are these people camping?,yes,no|no|no|no|no|no|no|no|no|no,0.0
52637,Is this dog having a snack?,yes,no|no|yes it does|yes|no|no|no|no|no|no,0.3333333333333333
348701,What protective gear is this boy wearing?,helmet,helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet|helmet,1.0
383033,What is laying on the grass?,turtle,birds|birds|unanswerable|birds|bird|3 birds|birds|birds|birds|birds,0.0
451014,Where is the hydrant?,fire hydrant,ground|on corner|walkway|sidewalk|sidewalk|sidewalk|sidewalk|sidewalk|on sidewalk|on street,0.0
372147,Does one girl have a guitar?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
63309,Where are the traffic lights located?,on,on hill|beside road|at front|to right of photo|by fence|right|grass|right|on grass|right of image,0.0
71597,Is this person wearing a wetsuit?,no,no|no|no|no|no|no|no|no|no|no,1.0
75051,Is this a toilet?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
204448,Is the power strip's position dangerous?,yes,yes|no|yes|yes|yes|yes|yes|yes|yes|yes,1.0
45229,Are there any paper towels?,no,no|no|no|no|no|no|no|corner|no|no,1.0
185373,Are there any cars on the road?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
58123,Is this bus turning on red?,yes,no|no|yes|no|no|no|no|yes|yes|yes,1.0
443630,How many jets are there?,3,3|3|3|3|3|3|3|3|3|3,1.0
52232,Is there a mirror?,yes,yes|yes|no|yes|yes|yes|yes|yes|yes|yes,1.0
173469,Is that a cell phone?,yes,no|no|no|no|no|no|no|no|no|yes,0.3333333333333333
188522,Does the truck have a spare tire?,yes,no|no|no|no|no|no|no|no|no|no,0.0
341857,How many people are wearing flowers?,1,1|2|1|1|2|2|2|2|1|2,1.0
495054,Are the lots numbered?,yes,yes|no|no|no|no|no|no|yes|no|no,0.6666666666666666
112349,Is the horse pulling the carriage?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
573536,What holiday would you guess is coming based on this photo?,christmas,independence day|4th of july|4th of july|4th of july|independence day|4th of july|4th of july|veterans day|4th of july|4th of july,0.0
28532,What military vehicle is the man on top of?,h,?|big one|yes|semi|personnel carrier|truck|truck|truck|tank|truck,0.0
520787,How many pieces of cake are on this plate?,1,2|2|2|2|0|0|2|0|2|2,0.0
382715,Are motorcycles parked on the street?,yes,no|yes|no|no|no|no|no|no|no|no,0.3333333333333333
105885,How many people in this photo?,1,3|3|3|3|3|3|2|3|3|3,0.0
38963,What color is the refrigerator?,white,white|white|white|white|white|white|white|white|white|white,1.0
227882,Does this man need a haircut?,yes,no|no|no|no|no|no|no|no|no|no,0.0
440037,What is this boat used for?,fishing,relaxing|ferry|transport|ferry|transporting people|to party|transport|crossing|fishing|relaxing,0.3333333333333333
160351,What kind of material was used to make the road?,asphalt,concrete|concrete|cement|concrete|asphalt|concrete|cement|concrete|asphalt|asphalt,1.0
40210,Is this picture taken in  a park?,no,yes|no|yes|yes|no|yes|yes|yes|no|yes,1.0
124039,What is written on the teddy bear's feet?,teddy,"can't see|my 1st tatty teddy me to you|my first tatty teddy me to you|my 1st tatty teddy me to you|my first teddy bear, me to you|my 1st tatty teddy, me to you|my 1st tatty teddy|my 1st tatty teddy|my 1st tatty teddy me to you|my 1st tatty teddy",0.0
531350,Does the man have a beard?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
337533,What is the color of the shirt?,black,black|black|black|black|black|black|black|black|black|black,1.0
107105,What country is it?,china,japan|china|china|china|china|china|macau|china|china|macau,1.0
361885,Where is the headphones at?,living,no headphones|ears|not present|no headphones|bedroom|no headphones|unknown|not in this room|nowhere|chair,0.0
209162,What did the man with blue shirt just throw?,frisbee,frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee|frisbee,1.0
546577,What color is the shirt?,white,brown|black|black|black|black|black|black|black|black|black,0.0
271728,How many cats are there?,1,1|1|1|1|1|1|1|1|1|1,1.0
432626,How many people are in the photo?,1,1|1|1|1|1|1|1|1|1|1,1.0
275695,Is the stove electric or gas?,gas,electric|electric|electric|electric|electric|electric|electric|electric|electric|electric,0.0
514904,What kind of transportation is shown?,car,"bus|bus|bus|bikes|bus|bikes,bus|bus|bus|bus|bus",0.0
6723,Are there people on the street?,yes,no|no|no|no|yes|no|no|no|no|no,0.3333333333333333
443537,Are the animals fighting?,yes,yes|no|no|no|no|no|no|no|no|no,0.3333333333333333
355450,Are the flowers artificial?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
210457,Is this outdoor?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
61520,Is this city in the United States?,yes,no|no|no|no|no|no|no|yes|no|no,0.3333333333333333
535608,Are the waves high?,no,no|no|no|no|no|no|no|no|no|no,1.0
99736,What vegetable is this?,broccoli,broccoli|broccoli|yes|broccoli|broccoli|broccoli|broccoli|broccoli|broccoli|broccoli,1.0
317070,How many hands are in the air?,1,2|1|1|1|1|1|1|1|1|1,1.0
186822,What is the farthest away item on the shelf?,toilet,decoration|soap|sculpture|statue|door|picture frame|picture|horse|nothing|picture frame,0.0
271429,How many people are sitting in the bleachers?,2,2|2|2|2|2|2|3|2|2|2,1.0
162818,What season is this?,winter,winter|winter|winter|winter|winter|winter|winter|winter|winter|winter,1.0
537668,Is the water calm?,no,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,0.0
521643,How many roses are in the jar?,1,10|10|9|11|12|9|9|12|10|10,0.0
458861,Is this a dangerous activity?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
569415,How many elephants can be seen?,1,1|1|1|1|1|1|1|1|1|1,1.0
219458,What type of hat is she wearing?,hat,witches|pilgrim|droopy|black and silver|costume|sun hat|pirate|brim|witch|witch,0.0
264787,What color are the cat's eyes?,gray,yellow|green|brown|green|yellow green|yellow|yellow|lt green|yellow|light yellow,0.0
276893,Is the guy wearing socks?,no,no|no|no|no|no|no|no|no|no|no,1.0
399905,How many people are on the bus?,1,30|10|7|25|12|many|30|40|32|several,0.0
371999,What time is shown on the clock in the picture?,10:00,12:15|12:20|12:20|12:17|12:17|12:16|12:15|12:17|12:16|12:17,0.0
549171,What is she doing?,cutting hair,about to cut her hair|combing|cutting her hair|cutting her hair|cutting her hair|haircut|cutting hair|cutting her hair|cutting her hair|cutting hair,0.6666666666666666
281649,Is there a tent?,no,yes|yes|no|yes|yes|yes|yes|yes|yes|yes,0.3333333333333333
205333,What kind of clouds are shown?,cirrus,dark|nimbus|fluffy|altostratus|cumulus|cumulus|cumulus|cumulus|cumulus|don't know,0.0
132509,Could you paint this scene?,yes,yes|no|no|no|no|yes|yes|no|no|no,1.0
6040,How many digits is the train number on the right?,3,2|2|1|4|1|1|4|1|2|2,0.0
311082,How many elephants are in the picture?,2,2|2|2|2|2|2|2|2|2|2,1.0
59740,Why are all the vegetables on the table?,vegetables,they are for sale|display|produce show|to buy|for display|buffet|decoration|sale|for sale|beets carrots and radishes,0.0
423619,What color is the helmet?,black,blue|blue|blue|blue|blue|blue|blue|blue|blue|blue,0.0
365745,Is there public transportation in this town?,yes,yes|yes|yes|no|cannot tell|yes|yes|yes|yes|yes,1.0
94666,Where is the broccoli?,grocery,baskets|basket|closest to camera|baskets|on barrels|yes|front|foreground|front|in brown baskets,0.0
317939,What color are the skis?,green,green|green|green|green|green|green|green|green|green|green,1.0
540133,Is there a toy kitchen in the room?,yes,no|no|no|no|no|no|no|no|no|no,0.0
94940,What color is the vase?,red,red|red|red|red|red|red|red|red|red|red,1.0
455528,What color is the snowboard?,white,"white|white|white|white|white|white|white|blue|white|white, black",1.0
299261,What activity is taking place?,skiing,skiing|skiing|yes|skiing|skiing|skiing|skiing|skiing|skiing|skiing,1.0
885,Is he out of bounds?,no,no|no|no|no|no|no|no|no|no|no,1.0
331372,What color is the vase?,blue,silver|white|blue|silver|silver|white|silver|silver|silver|silver,0.3333333333333333
26907,Is the child athletic?,yes,yes|no|no|yes|yes|no|yes|yes|yes|yes,1.0
13546,How many benches?,1,4|4|4|4|4|4|4|0|3|4,0.0
160192,How many plates of food are visible?,2,4|5|6|5|6|6|4|5|5|4,0.0
549560,Is the man leaving or entering the store?,entering,leaving|entering|entering|entering|leaving|entering|entering|entering|entering|entering,1.0
262119,How many people are at this location?,1,7|5|4|4|9|9|5|6|5|5,0.0
22969,Is the fence open?,yes,no|no|no|no|no|no|no|no|no|no,0.0
245667,How steep is the hill?,5%,not very|not steep|not very steep|pretty steep|medium|not steep|somewhat|not steep|moderately|no,0.0
335233,Is that an old phone?,yes,no|no|no|yes|yes|no|yes|no|yes|yes,1.0
137727,Is this an old train?,yes,yes|no|yes|no|yes|yes|yes|yes|no|no,1.0
298443,What is their ethnicity?,white,caucasian|caucasian|white|asian|white|white|white|white|caucasian|white,1.0
371151,What is on the wall above the fireplace?,clock,picture|drawing|photo|picture|portrait|picture|portrait|picture|picture|picture,0.0
404462,Is this picture in color or black and white?,black and white,black and white|black and white|back and white|black and white|yes|black and white|black and white|black and white|black or white|yes,1.0
158466,Does the person in the picture look tired?,yes,no|no|no|no|no|no|no|no|no|no,0.0
44831,How many windows in the building have shades?,1,12|4|10|all|3|many|4|0|several|2,0.0
160351,Is this person a good skater?,yes,yes|yes|yes|no|yes|yes|no|yes|no|yes,1.0
87617,Is this man happy?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
310611,What kind of animal is this?,giraffe,giraffe|griffin|giraffe|giraffe|giraffe|giraffe|giraffe|giraffe|giraffe|giraffe,1.0
46497,How many people in the boat?,2,3|3|3|3|3|3|3|3|3|3,0.0
491481,Is this animal in a zoo?,yes,no|no|no|no|no|no|no|no|no|no,0.0
89078,What color are the woman's pants?,white,white|white|white|white|white|white|white|white|white|white,1.0
314689,How many stuffed animals are on the bed?,2,0|1|0|1|0|0|0|0|0|1,0.0
470832,What is the name of the batter?,mccain,mastroianni|mastroianni|mastroianni|mastroianni|mastroianni|mastroianni|mastroianni|mastroianni|mastroianni|mastroianni,0.0
298762,How many horses are there?,2,2|2|2|2|2|2|2|2|2|2,1.0
38816,What room is this?,kitchen,bathroom|kitchen|kitchen|kitchen|kitchen|kitchen and bathroom|kitchen and bathroom|bathroom|kitchen|bathroom,1.0
163814,What game can be played using the 2 items mounted above the court?,skateboarding,skating|basketball|basketball|skateboarding|skateboarding|ramp jumping|skateboarding|skateboarding tricks|racing|scooter,1.0
332861,Does the countertop look new?,yes,no|no|no|yes|no|no|no|no|no|yes,0.6666666666666666
133620,Is she wearing glasses?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
250022,What is the dog doing?,wind,watching|looking|looking|looking out window|looking out window|looking out window|looking out window|looking|relaxing|looking out window,0.0
419074,Is there construction in this photo?,no,no|no|no|no|no|no|no|no|no|no,1.0
495578,Was this image taken this year?,yes,no|yes|yes|yes|no|no|no|maybe|yes|yes,1.0
114503,What is the plastic bear's?,bear,honey|honey|honey|honey|honey|honey|honey|clear|honey|honey gold,0.0
383601,What color is the bucket?,yellow,orange|orange|yellow|orange|orange|orange|yellow|yellow|orange|yellow,1.0
43635,Is this in America?,yes,no|no|no|no|no|no|no|no|yes|no,0.3333333333333333
200162,Is this an Amtrak train?,yes,no|no|no|no|no|yes|no|no|no|yes,0.6666666666666666
507065,What technology device is on his shirt?,lp,camera|camera|camera|camera|camera|camera|camera|camera|camera|camera,0.0
507739,What are this birds?,fish,crane|egret|seagull|crane|heron|swan|crane|crane|heron|heron,0.0
129186,What color is the ball?,blue,yellow|green|yellow|yellow|green|yellow|green|yellow|green|yellow,0.0
114504,Do you think the dog's owner will be happy to see this?,yes,no|no|no|no|no|no|no|no|no|no,0.0
235597,Is there a webcam on this computer?,yes,no|no|no|no|no|no|no|no|no|yes,0.3333333333333333
80130,What are the colors the train in the center is painted?,blue,blue and white|black|blue|green|green and white|green and white|green and white|red and white|green and tan|white and green,0.3333333333333333
320324,What is on the tail of the plane to the left?,airplanes,ea symbol|green emblem|ea|logo|green logo with ea|e4|green emblem|logo|logo|logo,0.0
262113,Is the photo colored?,yes,yes|yes|yes|yes|no|yes|yes|yes|yes|yes,1.0
168890,Is it sunny out?,yes,yes|yes|no|yes|no|no|no|no|no|no,1.0
434583,Who has the ball?,tea,#6|girl in white|girl in white|6|girl|forefront player|girl|woman|closest player|number 6,0.0
94194,Are people listening to the man in dark gray suit?,yes,no|yes|no|no|yes|no|no|no|no|yes,1.0
143329,What is the wall made of?,wood,wood|wood|wood|wood|wood|wood|wood|wood|wood|wood,1.0
467540,What is the man standing on?,water,not standing|boat|boat|boat|boat|boat|row boat|boat|boat|not standing,0.0
343954,How long is the grass?,3 meters,short|short|short|short|inch|mid length|1 inch|short|not long|medium,0.0
89071,How do you know the skier has fallen down before the picture was taken?,skier,i don't|snow on his knees|height of snow|snow on his knees|you don't|snow on his knees|snow on clothes|snow|no|snow on his pants,0.0
232949,Are there passengers on the bus?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
201646,What does this 2 fingered gesture mean?,wii,playing wii|games|nothing|shoot|jump|playing game|playing game|nothing|push button|playing game,0.0
233187,How many children?,2,3|3|3|3|3|3|2|3|3|3,0.3333333333333333
315621,Is the scooter parked in a legal zone?,yes,yes|no|no|yes|no|no|yes|yes|yes|yes,1.0
419680,What does the black sign say?,no parking,st ann|st ann|st abb|st ann|st ann|st ann|st ann|st ann|st ann|st ann,0.0
575174,What is this person doing?,playing tennis,playing tennis|playing tennis|playing tennis|hitting balls|tennis|serving|playing tennis|playing tennis|playing tennis|tennis,1.0
263177,Is the ad for surviving disaster a movie?,yes,yes|yes|no|no|yes|yes|yes|yes|yes|no,1.0
147904,What is the name of the street?,street,main|there is not street in picture|no street|no|main st|5th st|park|main|elm|high,0.0
148392,What protective gear is the man wearing?,i,"helmet and headphones|helmet|head|helmet and headphones|ear muffs and hard hat|helmet|helmet, headphones|hat|helmet and ear pads|helmet",0.0
339368,How many green buses are there?,1,4|4|4|4|4|4|4|4|4|4,0.0
2764,Is the motor in the water?,no,no|no|no|no|no|no|no|no|no|no,1.0
471861,What is on the styro?,beer,table|styrofoam carton|spaghetti|noodles|noodles|noodles|noodles|ingrid|noodles|noodles,0.0
208991,What happened to the white car?,broken,parked|abandoned|doors open|doors left open|robbed|doors open|door is open|broke down|broken door|opened,0.0
455188,What color is the microwave?,white,black|black|black|black|black|black|black|black|black|black,0.0
551559,"What is the main part of the building, behind the zebras, made of?",wood,garden|concrete|cement|concrete|concrete|metal|metal|metal|cement|cement,0.0
455210,Is the man wearing shoes?,no,no|no|no|no|no|no|no|no|no|no,1.0
421833,What color is the frisbee?,white,white|white|white|white|white|white|white|white|white|white and black,1.0
474609,What machine is the man using?,microwave,pot|stove|stove|stove|stove|stove|pot|stove|stove|stove,0.0
317798,Is this meal good to eat in the Winter?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
546067,What color is the man's hat riding the first elephant?,red,no one is wearing hat|black|black|blue|black|blue|no hat|none|blue|black,0.0
566274,How many people in this picture are wearing hats?,1,6|7|5|10|7|6|6|7|7|4,0.0
156555,Does the pizza have pepperoni?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
535808,Are all the bikes parked?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
118406,What is he doing to the ball?,kicking,hitting it with his head|head butting|headbutting|butting with his head|bunting it|headbutting|heading it|heading|hitting it with his head|hitting it with his head,0.0
65773,Can the man see the TV?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
215524,Where is the blonde hair?,left,bottom of picture|on lady below hand sign|below hand sign|under sign|bottom of photo|on left bottom|on lady on left|under hand|bottom left|bottom left,0.0
358555,What animal is not part of the pack?,zebra,elephant|elephant|elephant|elephant|elephant|elephant|elephant|elephant|elephant|elephant,0.0
425866,What color is the man's jacket?,black,black|black|black|black|black|black|black|black|black|black,1.0
287560,How many toilet paper rolls are there?,2,4|4|4|4|4|4|4|4|4|4,0.0
338057,Is there anything in the bowl?,yes,no|blue|no|no|no|no|no|no|no|no,0.0
77660,How many shadows of toothbrushes are there?,1,0|wrong photo|0|0|0|0|0|0|0|0,0.0
458175,What specific breed of this animal is mainly used when this activity is done professionally?,zebra,thoroughbred|horse|quarter horse|horse|horse|horse|thoroughbred|quarter horse|horse|arabian,0.0
243950,What color is the inside brim of the woman's cap?,white,red|red|red|red|red|red|red|orange|red|red,0.0
404568,Is there any rocks?,no,no|no|no|no|no|no|no|no|no|no,1.0
281512,Is this photo in America?,yes,yes|yes|yes|yes|yes|yes|yes|yes|yes|yes,1.0
497443,What is being offered to the cat?,water,bath|water|water|water|water|water|water|water|water|water,1.0
281882,What drink is this?,iced tea,latte|cappucinoqqq|coffee|coffee|coffee|coffee|coffee|coffee|latte|latte,0.0
415196,Is the floor wooden?,yes,yes|no|no|no|no|no|no|no|no|no,0.3333333333333333
18903,Why is this cat a nuisance at the time in the picture?,b,sleepy|in way|in way|on laptop|it isn't|he's distracting user|no|sleeping next to computer|he's not|bothering owner,0.0
156236,Is the boy wearing a cap?,yes,no|no|no|no|no|no|no|no|no|no,0.0
